glucose,glycogen,fatty_acid,triglycerides,glycerol,amino_acid,ammonia,urea,cholesterol,bile_acid,atp,adp,nad_plus,nadh,nadph,acetyl_coa,ketone_body,lactate,oxygen,albumin,clotting_factor,phaseI_intermediates,conjugates,ornithine,citrulline,argininosuccinate,arginine,ethanol,acetaldehyde,acetate,insulin,glucagon,epinephrine,cortisol,inflammation,oxygen_pressure,pH,temperature,is_postprandial,insulin_degrading_enzyme_activity,liver_function,xenobiotic_load,insulin_sensitivity,time,time_abs,scenario
87.27679474256266,347.5401873208877,41.22834575899605,82.42167921066891,5.327093242115033,11.015579769951014,0.06639764112955383,10.330138971553165,18.899999999999984,6.099999999999996,76.95628170711882,11.060683121922795,42.41154800476594,17.58845199523406,17.82368143351226,12.71898794973006,1.1374297831093552,0.7404506879209711,95.74102442196285,49.05370364334388,13.88015870429023,0.0,0.0,1.1650694857765835,0.2516750069032565,0.6302863596629452,0.48885797109168083,0.0,0.0,0.0,0.16388042419999854,1.1443976894173344,0.0,0.1,0.0,100.0,7.4,37.0,0.0,1.0,1.0,0.0,1.0,7.333333333333333,7.333333333333333,train_cases_24h
109.8724025005085,324.67941608048227,38.270359734387505,82.42167921066891,4.960059414908391,9.931195638590792,0.046478348790687685,10.427910565771501,18.799999999999983,6.199999999999996,78.90541122051339,10.00991822534013,39.72563064881784,20.274369351182155,17.82368143351226,15.902636046164684,1.1374297831093552,0.3141101000607902,95.35390051269555,49.51635799368182,14.078439140149348,0.0,0.0,1.2139552828857516,0.19609179717114572,0.5797315898013331,0.5171436488059338,0.0,0.0,0.0,0.7005382638891554,0.6971721875505251,0.0,0.1,0.0,100.0,7.4,37.0,0.0,1.0,1.0,0.0,1.0,7.366666666666666,7.366666666666666,train_cases_24h
100.55299792255761,328.23228318208135,38.5809418739972,82.6468137766412,4.6922988097524145,9.067563295119367,0.03253484415348138,10.531339295532689,18.69999999999998,6.299999999999995,78.24432525739482,9.414262704092723,40.17607696895815,19.82392303104185,17.58959326561711,15.501363367808471,1.1374297831093552,0.082219937669573,95.00355337480865,49.93346821050264,14.257200661643981,0.0,0.0,1.265669647766345,0.1512077626570083,0.5226128109924102,0.5296612370050137,0.0,0.0,0.0,1.5334077946222162,0.10121732027165642,0.0,0.1,0.0,100.0,7.4,37.0,0.0,1.0,1.0,0.0,1.0,7.4,7.4,train_cases_24h
84.33650406748976,335.01374934638756,39.04678285084522,83.08016572529675,4.580945654895509,8.4121563425553,0.022774390907436964,10.637271542933691,18.59999999999998,6.399999999999995,76.61505538685499,9.198054363634535,40.59971879064232,19.40028120935768,17.20499959516366,14.739114916037092,1.1374297831093552,0.051427348328191916,94.6740541801654,50.314305868897655,14.42041680095613,0.0,0.0,1.3186357714668464,0.11560588710595024,0.46345257759103065,0.528251551802493,0.0,0.0,0.0,1.218537666515832,0.2638572474513166,0.0,0.1,0.0,100.0,7.4,37.0,0.0,1.0,1.0,0.0,1.0,7.433333333333334,7.433333333333334,train_cases_24h
70.93556220168487,340.4478164408101,39.40868725865818,83.4348001419257,4.441957384095631,7.768438691202103,0.015942073635205875,10.74292185329419,18.49999999999998,6.499999999999995,75.39478188680502,8.867645908531507,41.013631237005875,18.986368762994125,16.899925345437044,14.12896641658386,1.1374297831093552,0.0,94.35212227743818,50.66761643528498,14.571835615122124,0.0,0.0,1.3714609266470956,0.08775643824639626,0.40544382820460956,0.5152917569602005,0.0,0.0,0.0,0.5975744496036819,0.7963845253356219,0.0,0.1,0.0,100.0,7.4,37.0,0.0,1.0,1.0,0.0,1.0,7.466666666666667,7.466666666666667,train_cases_24h
86.32164828851123,322.7927652040833,37.12314728774353,83.4348001419257,4.225458007318673,7.0678686906810615,0.011159451544644112,10.84598020468623,18.399999999999977,6.599999999999994,76.60598966229895,8.025219547221013,39.0552781228873,20.944721877112695,16.899925345437044,16.486363596586347,1.1374297831093552,0.0,94.04175467063958,50.99389086031547,14.711667511563762,0.0,0.0,1.4229901023431157,0.06621212886303915,0.3506819940376065,0.4933221712090823,0.0,0.0,0.0,0.2545756323138238,1.0894271328275043,0.0,0.1,0.0,100.0,7.4,37.0,0.0,1.0,1.0,0.0,1.0,7.5,7.5,train_cases_24h
105.80298157758183,302.26954203225176,34.50671832648932,83.4348001419257,3.9925331277117126,6.373826144617826,0.007811616081250878,10.944644638928047,18.299999999999976,6.699999999999994,78.14305817163445,7.262823690235017,36.6518018611964,23.3481981388036,16.899925345437044,19.250974737902197,1.1374297831093552,0.0,93.76087198648685,51.29074134532407,14.83888914799602,0.0,0.0,1.472322319464024,0.049696325667520636,0.300409233888997,0.4647941357747871,0.0,0.0,0.0,0.6661685569524083,0.7303117169432867,0.0,0.1,0.0,100.0,7.4,37.0,0.0,1.0,1.0,0.0,1.0,7.533333333333333,7.533333333333333,train_cases_24h
117.74045948629607,287.39311166275735,32.6122481038036,83.4348001419257,3.818396084083137,5.803335237512455,0.005468131256875615,11.037603466083004,18.199999999999974,6.799999999999994,78.93460146820351,6.57285543966269,35.02846152537235,24.97153847462765,16.899925345437044,21.201142139786825,1.1374297831093552,0.0,93.50667315732862,51.558442043398024,14.953618018599142,0.0,0.0,1.5188017330415027,0.03713091279163971,0.2552362848114538,0.4319171553976291,0.0,0.0,0.0,1.407090885199471,0.15662550763948033,0.0,0.1,0.0,100.0,7.4,37.0,0.0,1.0,1.0,0.0,1.0,7.566666666666666,7.566666666666666,train_cases_24h
102.18908765358731,293.7358655900775,33.20872668371575,83.83657286322557,3.732437081729013,5.369176120907584,0.0038276918798129302,11.12398689716253,18.099999999999973,6.899999999999993,77.20082054800402,6.582709565626748,35.32424002015717,24.67575997984283,16.461065603026015,20.52214924020674,1.1374297831093552,0.0,93.27662321694042,51.80218212337355,15.058078052874366,0.0,0.0,1.5619934485812657,0.02763207833121048,0.21532830168665493,0.39658098128039404,0.0,0.0,0.0,1.7209490379096006,0.04151333475764104,0.0,0.1,0.0,100.0,7.4,37.0,0.0,1.0,1.0,0.0,1.0,7.6,7.6,train_cases_24h
84.60920735052191,301.1508076879535,33.69149134052895,84.31681012270298,3.6679404200008503,4.982528891924966,0.0026793843158690513,11.203303093418608,17.99999999999997,6.999999999999993,75.18087467299287,6.698846366679807,35.62046195061038,24.379538049389627,16.05160023380233,19.731627536879248,1.1374297831093552,0.0,93.04622838214348,52.027687520451664,15.154723223050702,0.0,0.0,1.601651546709305,0.020490762395791215,0.18055226484868708,0.3603304453616462,0.0,0.0,0.0,1.2798907256630419,0.22566739477638717,0.0,0.1,0.0,100.0,7.4,37.0,0.0,1.0,1.0,0.0,1.0,7.633333333333333,7.633333333333333,train_cases_24h
70.85353846503746,306.71378164674337,34.02637582148929,84.68678280411874,3.5810727386031798,4.596709477011798,0.001875569021108336,11.275369182490937,17.89999999999997,7.0999999999999925,73.76611655619723,6.618753357724214,35.92191003711097,24.078089962889035,15.754667554826645,19.13776217892788,1.1374297831093552,0.0,92.81176875930969,52.236953733912515,15.244408743105351,0.0,0.0,1.6376845912454696,0.015147348971814566,0.15058904059768702,0.3243748092590544,0.0,0.0,0.0,0.606755989304137,0.7875725326805801,0.0,0.1,0.0,100.0,7.4,37.0,0.0,1.0,1.0,0.0,1.0,7.666666666666667,7.666666666666667,train_cases_24h
